STATUS | wrapper  | 2018/08/03 21:32:20 | --> Wrapper Started as Daemon
INFO   | jvm 1    | 2018/08/03 22:09:18 | 	at org.springframework.boot.SpringApplication.run(SpringApplication.java:1191) [spring-boot-1.3.3.RELEASE.jar:1.3.3.RELEASE]
INFO   | jvm 1    | 2018/08/03 22:09:18 | 	at org.springframework.boot.SpringApplication.run(SpringApplication.java:1180) [spring-boot-1.3.3.RELEASE.jar:1.3.3.RELEASE]
INFO   | jvm 1    | 2018/08/03 22:09:18 | 	at com.xinwei.example.ExampleStartApplication.main(ExampleStartApplication.java:12) [xinwei-wrapper-example-1.0-SNAPSHOT.jar:na]
INFO   | jvm 1    | 2018/08/03 22:09:18 | 	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method) ~[na:1.8.0_45]
INFO   | jvm 1    | 2018/08/03 22:09:18 | 	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62) ~[na:1.8.0_45]
INFO   | jvm 1    | 2018/08/03 22:09:18 | 	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43) ~[na:1.8.0_45]
INFO   | jvm 1    | 2018/08/03 22:09:18 | 	at java.lang.reflect.Method.invoke(Method.java:497) ~[na:1.8.0_45]
INFO   | jvm 1    | 2018/08/03 22:09:18 | 	at org.tanukisoftware.wrapper.WrapperSimpleApp.run(WrapperSimpleApp.java:325) [wrapper.jar:3.5.28]
INFO   | jvm 1    | 2018/08/03 22:09:18 | 	at java.lang.Thread.run(Thread.java:745) [na:1.8.0_45]
INFO   | jvm 1    | 2018/08/03 22:09:18 | Caused by: java.lang.IllegalStateException: Tomcat connector in failed state
INFO   | jvm 1    | 2018/08/03 22:09:18 | 	at org.springframework.boot.context.embedded.tomcat.TomcatEmbeddedServletContainer.start(TomcatEmbeddedServletContainer.java:159) ~[spring-boot-1.3.3.RELEASE.jar:1.3.3.RELEASE]
INFO   | jvm 1    | 2018/08/03 22:09:18 | 	... 16 common frames omitted
INFO   | jvm 1    | 2018/08/03 22:09:18 | 
INFO   | jvm 1    | 2018/08/03 22:09:18 | 2018-08-03 22:09:18.915  INFO 36463 --- [erSimpleAppMain] .b.l.ClasspathLoggingApplicationListener : Application failed to start with classpath: [file:/root/xinwei-example/xinwei-wrapper-example/target/xinwei-wrapper-plugin-example-1.0/xinwei-wrapper-example-1.0-SNAPSHOT/lib/aopalliance-1.0.jar, file:/root/xinwei-example/xinwei-wrapper-example/target/xinwei-wrapper-plugin-example-1.0/xinwei-wrapper-example-1.0-SNAPSHOT/lib/classmate-1.1.0.jar, file:/root/xinwei-example/xinwei-wrapper-example/target/xinwei-wrapper-plugin-example-1.0/xinwei-wrapper-example-1.0-SNAPSHOT/lib/freemarker-2.3.23.jar, file:/root/xinwei-example/xinwei-wrapper-example/target/xinwei-wrapper-plugin-example-1.0/xinwei-wrapper-example-1.0-SNAPSHOT/lib/hibernate-validator-5.2.4.Final.jar, file:/root/xinwei-example/xinwei-wrapper-example/target/xinwei-wrapper-plugin-example-1.0/xinwei-wrapper-example-1.0-SNAPSHOT/lib/jackson-annotations-2.6.0.jar, file:/root/xinwei-example/xinwei-wrapper-example/target/xinwei-wrapper-plugin-example-1.0/xinwei-wrapper-example-1.0-SNAPSHOT/lib/jackson-core-2.6.5.jar, file:/root/xinwei-example/xinwei-wrapper-example/target/xinwei-wrapper-plugin-example-1.0/xinwei-wrapper-example-1.0-SNAPSHOT/lib/jackson-databind-2.6.5.jar, file:/root/xinwei-example/xinwei-wrapper-example/target/xinwei-wrapper-plugin-example-1.0/xinwei-wrapper-example-1.0-SNAPSHOT/lib/jboss-logging-3.2.1.Final.jar, file:/root/xinwei-example/xinwei-wrapper-example/target/xinwei-wrapper-plugin-example-1.0/xinwei-wrapper-example-1.0-SNAPSHOT/lib/jcl-over-slf4j-1.7.16.jar, file:/root/xinwei-example/xinwei-wrapper-example/target/xinwei-wrapper-plugin-example-1.0/xinwei-wrapper-example-1.0-SNAPSHOT/lib/jul-to-slf4j-1.7.16.jar, file:/root/xinwei-example/xinwei-wrapper-example/target/xinwei-wrapper-plugin-example-1.0/xinwei-wrapper-example-1.0-SNAPSHOT/lib/log4j-over-slf4j-1.7.16.jar, file:/root/xinwei-example/xinwei-wrapper-example/target/xinwei-wrapper-plugin-example-1.0/xinwei-wrapper-example-1.0-SNAPSHOT/lib/logback-classic-1.1.5.jar, file:/root/xinwei-example/xinwei-wrapper-example/target/xinwei-wrapper-plugin-example-1.0/xinwei-wrapper-example-1.0-SNAPSHOT/lib/logback-core-1.1.5.jar, file:/root/xinwei-example/xinwei-wrapper-example/target/xinwei-wrapper-plugin-example-1.0/xinwei-wrapper-example-1.0-SNAPSHOT/lib/slf4j-api-1.7.16.jar, file:/root/xinwei-example/xinwei-wrapper-example/target/xinwei-wrapper-plugin-example-1.0/xinwei-wrapper-example-1.0-SNAPSHOT/lib/snakeyaml-1.16.jar, file:/root/xinwei-example/xinwei-wrapper-example/target/xinwei-wrapper-plugin-example-1.0/xinwei-wrapper-example-1.0-SNAPSHOT/lib/spring-aop-4.2.5.RELEASE.jar, file:/root/xinwei-example/xinwei-wrapper-example/target/xinwei-wrapper-plugin-example-1.0/xinwei-wrapper-example-1.0-SNAPSHOT/lib/spring-beans-4.2.5.RELEASE.jar, file:/root/xinwei-example/xinwei-wrapper-example/target/xinwei-wrapper-plugin-example-1.0/xinwei-wrapper-example-1.0-SNAPSHOT/lib/spring-boot-1.3.3.RELEASE.jar, file:/root/xinwei-example/xinwei-wrapper-example/target/xinwei-wrapper-plugin-example-1.0/xinwei-wrapper-example-1.0-SNAPSHOT/lib/spring-boot-autoconfigure-1.3.3.RELEASE.jar, file:/root/xinwei-example/xinwei-wrapper-example/target/xinwei-wrapper-plugin-example-1.0/xinwei-wrapper-example-1.0-SNAPSHOT/lib/spring-boot-starter-1.3.3.RELEASE.jar, file:/root/xinwei-example/xinwei-wrapper-example/target/xinwei-wrapper-plugin-example-1.0/xinwei-wrapper-example-1.0-SNAPSHOT/lib/spring-boot-starter-freemarker-1.3.3.RELEASE.jar, file:/root/xinwei-example/xinwei-wrapper-example/target/xinwei-wrapper-plugin-example-1.0/xinwei-wrapper-example-1.0-SNAPSHOT/lib/spring-boot-starter-logging-1.3.3.RELEASE.jar, file:/root/xinwei-example/xinwei-wrapper-example/target/xinwei-wrapper-plugin-example-1.0/xinwei-wrapper-example-1.0-SNAPSHOT/lib/spring-boot-starter-tomcat-1.3.3.RELEASE.jar, file:/root/xinwei-example/xinwei-wrapper-example/target/xinwei-wrapper-plugin-example-1.0/xinwei-wrapper-example-1.0-SNAPSHOT/lib/spring-boot-starter-validation-1.3.3.RELEASE.jar, file:/root/xinwei-example/xinwei-wrapper-example/target/xinwei-wrapper-plugin-example-1.0/xinwei-wrapper-example-1.0-SNAPSHOT/lib/spring-boot-starter-web-1.3.3.RELEASE.jar, file:/root/xinwei-example/xinwei-wrapper-example/target/xinwei-wrapper-plugin-example-1.0/xinwei-wrapper-example-1.0-SNAPSHOT/lib/spring-context-4.2.5.RELEASE.jar, file:/root/xinwei-example/xinwei-wrapper-example/target/xinwei-wrapper-plugin-example-1.0/xinwei-wrapper-example-1.0-SNAPSHOT/lib/spring-context-support-4.2.5.RELEASE.jar, file:/root/xinwei-example/xinwei-wrapper-example/target/xinwei-wrapper-plugin-example-1.0/xinwei-wrapper-example-1.0-SNAPSHOT/lib/spring-core-4.2.5.RELEASE.jar, file:/root/xinwei-example/xinwei-wrapper-example/target/xinwei-wrapper-plugin-example-1.0/xinwei-wrapper-example-1.0-SNAPSHOT/lib/spring-expression-4.2.5.RELEASE.jar, file:/root/xinwei-example/xinwei-wrapper-example/target/xinwei-wrapper-plugin-example-1.0/xinwei-wrapper-example-1.0-SNAPSHOT/lib/spring-web-4.2.5.RELEASE.jar, file:/root/xinwei-example/xinwei-wrapper-example/target/xinwei-wrapper-plugin-example-1.0/xinwei-wrapper-example-1.0-SNAPSHOT/lib/spring-webmvc-4.2.5.RELEASE.jar, file:/root/xinwei-example/xinwei-wrapper-example/target/xinwei-wrapper-plugin-example-1.0/xinwei-wrapper-example-1.0-SNAPSHOT/lib/tomcat-embed-core-8.0.32.jar, file:/root/xinwei-example/xinwei-wrapper-example/target/xinwei-wrapper-plugin-example-1.0/xinwei-wrapper-example-1.0-SNAPSHOT/lib/tomcat-embed-el-8.0.32.jar, file:/root/xinwei-example/xinwei-wrapper-example/target/xinwei-wrapper-plugin-example-1.0/xinwei-wrapper-example-1.0-SNAPSHOT/lib/tomcat-embed-logging-juli-8.0.32.jar, file:/root/xinwei-example/xinwei-wrapper-example/target/xinwei-wrapper-plugin-example-1.0/xinwei-wrapper-example-1.0-SNAPSHOT/lib/tomcat-embed-websocket-8.0.32.jar, file:/root/xinwei-example/xinwei-wrapper-example/target/xinwei-wrapper-plugin-example-1.0/xinwei-wrapper-example-1.0-SNAPSHOT/lib/validation-api-1.1.0.Final.jar, file:/root/xinwei-example/xinwei-wrapper-example/target/xinwei-wrapper-plugin-example-1.0/xinwei-wrapper-example-1.0-SNAPSHOT/lib/wrapper.jar, file:/root/xinwei-example/xinwei-wrapper-example/target/xinwei-wrapper-plugin-example-1.0/xinwei-wrapper-example-1.0-SNAPSHOT/lib/xinwei-wrapper-example-1.0-SNAPSHOT.jar]
INFO   | jvm 1    | 2018/08/03 22:09:18 | WrapperSimpleApp: 
INFO   | jvm 1    | 2018/08/03 22:09:18 | WrapperSimpleApp Error: Encountered an error running main:
INFO   | jvm 1    | 2018/08/03 22:09:18 | WrapperSimpleApp Error: org.springframework.boot.context.embedded.EmbeddedServletContainerException: Unable to start embedded Tomcat servlet container
INFO   | jvm 1    | 2018/08/03 22:09:18 | WrapperSimpleApp Error: 	at org.springframework.boot.context.embedded.tomcat.TomcatEmbeddedServletContainer.start(TomcatEmbeddedServletContainer.java:165)
INFO   | jvm 1    | 2018/08/03 22:09:18 | WrapperSimpleApp Error: 	at org.springframework.boot.context.embedded.EmbeddedWebApplicationContext.startEmbeddedServletContainer(EmbeddedWebApplicationContext.java:293)
INFO   | jvm 1    | 2018/08/03 22:09:18 | WrapperSimpleApp Error: 	at org.springframework.boot.context.embedded.EmbeddedWebApplicationContext.finishRefresh(EmbeddedWebApplicationContext.java:141)
INFO   | jvm 1    | 2018/08/03 22:09:18 | WrapperSimpleApp Error: 	at org.springframework.context.support.AbstractApplicationContext.refresh(AbstractApplicationContext.java:541)
INFO   | jvm 1    | 2018/08/03 22:09:18 | WrapperSimpleApp Error: 	at org.springframework.boot.context.embedded.EmbeddedWebApplicationContext.refresh(EmbeddedWebApplicationContext.java:118)
INFO   | jvm 1    | 2018/08/03 22:09:18 | WrapperSimpleApp Error: 	at org.springframework.boot.SpringApplication.refresh(SpringApplication.java:766)
INFO   | jvm 1    | 2018/08/03 22:09:18 | WrapperSimpleApp Error: 	at org.springframework.boot.SpringApplication.createAndRefreshContext(SpringApplication.java:361)
INFO   | jvm 1    | 2018/08/03 22:09:18 | WrapperSimpleApp Error: 	at org.springframework.boot.SpringApplication.run(SpringApplication.java:307)
INFO   | jvm 1    | 2018/08/03 22:09:18 | WrapperSimpleApp Error: 	at org.springframework.boot.SpringApplication.run(SpringApplication.java:1191)
INFO   | jvm 1    | 2018/08/03 22:09:18 | WrapperSimpleApp Error: 	at org.springframework.boot.SpringApplication.run(SpringApplication.java:1180)
INFO   | jvm 1    | 2018/08/03 22:09:18 | WrapperSimpleApp Error: 	at com.xinwei.example.ExampleStartApplication.main(ExampleStartApplication.java:12)
INFO   | jvm 1    | 2018/08/03 22:09:18 | WrapperSimpleApp Error: 	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
INFO   | jvm 1    | 2018/08/03 22:09:18 | WrapperSimpleApp Error: 	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)
INFO   | jvm 1    | 2018/08/03 22:09:18 | WrapperSimpleApp Error: 	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
INFO   | jvm 1    | 2018/08/03 22:09:18 | WrapperSimpleApp Error: 	at java.lang.reflect.Method.invoke(Method.java:497)
INFO   | jvm 1    | 2018/08/03 22:09:18 | WrapperSimpleApp Error: 	at org.tanukisoftware.wrapper.WrapperSimpleApp.run(WrapperSimpleApp.java:325)
INFO   | jvm 1    | 2018/08/03 22:09:18 | WrapperSimpleApp Error: 	at java.lang.Thread.run(Thread.java:745)
INFO   | jvm 1    | 2018/08/03 22:09:18 | WrapperSimpleApp Error: Caused by: java.lang.IllegalStateException: Tomcat connector in failed state
INFO   | jvm 1    | 2018/08/03 22:09:18 | WrapperSimpleApp Error: 	at org.springframework.boot.context.embedded.tomcat.TomcatEmbeddedServletContainer.start(TomcatEmbeddedServletContainer.java:159)
INFO   | jvm 1    | 2018/08/03 22:09:18 | WrapperSimpleApp Error: 	... 16 more
STATUS | wrapper  | 2018/08/03 22:09:21 | <-- Wrapper Stopped
STATUS | wrapper  | 2018/08/03 22:12:20 | --> Wrapper Started as Daemon
STATUS | wrapper  | 2018/08/03 22:12:20 | Java Service Wrapper Community Edition 64-bit 3.5.28
STATUS | wrapper  | 2018/08/03 22:12:20 |   Copyright (C) 1999-2016 Tanuki Software, Ltd. All Rights Reserved.
STATUS | wrapper  | 2018/08/03 22:12:20 |     http://wrapper.tanukisoftware.com
STATUS | wrapper  | 2018/08/03 22:12:20 | 
STATUS | wrapper  | 2018/08/03 22:12:21 | Launching a JVM...
INFO   | jvm 1    | 2018/08/03 22:12:21 | WrapperManager: Initializing...
INFO   | jvm 1    | 2018/08/03 22:12:22 | 
INFO   | jvm 1    | 2018/08/03 22:12:22 |   .   ____          _            __ _ _
INFO   | jvm 1    | 2018/08/03 22:12:22 |  /\\ / ___'_ __ _ _(_)_ __  __ _ \ \ \ \
INFO   | jvm 1    | 2018/08/03 22:12:22 | ( ( )\___ | '_ | '_| | '_ \/ _` | \ \ \ \
INFO   | jvm 1    | 2018/08/03 22:12:22 |  \\/  ___)| |_)| | | | | || (_| |  ) ) ) )
INFO   | jvm 1    | 2018/08/03 22:12:22 |   '  |____| .__|_| |_|_| |_\__, | / / / /
INFO   | jvm 1    | 2018/08/03 22:12:22 |  =========|_|==============|___/=/_/_/_/
INFO   | jvm 1    | 2018/08/03 22:12:22 |  :: Spring Boot ::        (v1.3.3.RELEASE)
INFO   | jvm 1    | 2018/08/03 22:12:22 | 
INFO   | jvm 1    | 2018/08/03 22:12:22 | 2018-08-03 22:12:22.257  INFO 37392 --- [erSimpleAppMain] c.x.example.ExampleStartApplication      : Starting ExampleStartApplication on localhost.localdomain with PID 37392 (/root/xinwei-example/xinwei-wrapper-example/target/xinwei-wrapper-plugin-example-1.0/xinwei-wrapper-example-1.0-SNAPSHOT/lib/xinwei-wrapper-example-1.0-SNAPSHOT.jar started by root in /root/xinwei-example/xinwei-wrapper-example/target/xinwei-wrapper-plugin-example-1.0/xinwei-wrapper-example-1.0-SNAPSHOT/bin)
INFO   | jvm 1    | 2018/08/03 22:12:22 | 2018-08-03 22:12:22.262  INFO 37392 --- [erSimpleAppMain] c.x.example.ExampleStartApplication      : No active profile set, falling back to default profiles: default
INFO   | jvm 1    | 2018/08/03 22:12:22 | 2018-08-03 22:12:22.322  INFO 37392 --- [erSimpleAppMain] ationConfigEmbeddedWebApplicationContext : Refreshing org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@1b63b53f: startup date [Fri Aug 03 22:12:22 CST 2018]; root of context hierarchy
INFO   | jvm 1    | 2018/08/03 22:12:23 | 2018-08-03 22:12:23.054  INFO 37392 --- [erSimpleAppMain] o.s.b.f.s.DefaultListableBeanFactory     : Overriding bean definition for bean 'beanNameViewResolver' with a different definition: replacing [Root bean: class [null]; scope=; abstract=false; lazyInit=false; autowireMode=3; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=org.springframework.boot.autoconfigure.web.ErrorMvcAutoConfiguration$WhitelabelErrorViewConfiguration; factoryMethodName=beanNameViewResolver; initMethodName=null; destroyMethodName=(inferred); defined in class path resource [org/springframework/boot/autoconfigure/web/ErrorMvcAutoConfiguration$WhitelabelErrorViewConfiguration.class]] with [Root bean: class [null]; scope=; abstract=false; lazyInit=false; autowireMode=3; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=org.springframework.boot.autoconfigure.web.WebMvcAutoConfiguration$WebMvcAutoConfigurationAdapter; factoryMethodName=beanNameViewResolver; initMethodName=null; destroyMethodName=(inferred); defined in class path resource [org/springframework/boot/autoconfigure/web/WebMvcAutoConfiguration$WebMvcAutoConfigurationAdapter.class]]
INFO   | jvm 1    | 2018/08/03 22:12:23 | 2018-08-03 22:12:23.698  INFO 37392 --- [erSimpleAppMain] s.b.c.e.t.TomcatEmbeddedServletContainer : Tomcat initialized with port(s): 80 (http)
INFO   | jvm 1    | 2018/08/03 22:12:23 | 2018-08-03 22:12:23.727  INFO 37392 --- [erSimpleAppMain] o.apache.catalina.core.StandardService   : Starting service Tomcat
INFO   | jvm 1    | 2018/08/03 22:12:23 | 2018-08-03 22:12:23.728  INFO 37392 --- [erSimpleAppMain] org.apache.catalina.core.StandardEngine  : Starting Servlet Engine: Apache Tomcat/8.0.32
INFO   | jvm 1    | 2018/08/03 22:12:23 | 2018-08-03 22:12:23.843  INFO 37392 --- [ost-startStop-1] o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring embedded WebApplicationContext
INFO   | jvm 1    | 2018/08/03 22:12:23 | 2018-08-03 22:12:23.843  INFO 37392 --- [ost-startStop-1] o.s.web.context.ContextLoader            : Root WebApplicationContext: initialization completed in 1523 ms
INFO   | jvm 1    | 2018/08/03 22:12:24 | 2018-08-03 22:12:24.124  INFO 37392 --- [ost-startStop-1] o.s.b.c.e.ServletRegistrationBean        : Mapping servlet: 'dispatcherServlet' to [/]
INFO   | jvm 1    | 2018/08/03 22:12:24 | 2018-08-03 22:12:24.130  INFO 37392 --- [ost-startStop-1] o.s.b.c.embedded.FilterRegistrationBean  : Mapping filter: 'characterEncodingFilter' to: [/*]
INFO   | jvm 1    | 2018/08/03 22:12:24 | 2018-08-03 22:12:24.130  INFO 37392 --- [ost-startStop-1] o.s.b.c.embedded.FilterRegistrationBean  : Mapping filter: 'hiddenHttpMethodFilter' to: [/*]
INFO   | jvm 1    | 2018/08/03 22:12:24 | 2018-08-03 22:12:24.130  INFO 37392 --- [ost-startStop-1] o.s.b.c.embedded.FilterRegistrationBean  : Mapping filter: 'httpPutFormContentFilter' to: [/*]
INFO   | jvm 1    | 2018/08/03 22:12:24 | 2018-08-03 22:12:24.131  INFO 37392 --- [ost-startStop-1] o.s.b.c.embedded.FilterRegistrationBean  : Mapping filter: 'requestContextFilter' to: [/*]
INFO   | jvm 1    | 2018/08/03 22:12:24 | 2018-08-03 22:12:24.449  INFO 37392 --- [erSimpleAppMain] s.w.s.m.m.a.RequestMappingHandlerAdapter : Looking for @ControllerAdvice: org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@1b63b53f: startup date [Fri Aug 03 22:12:22 CST 2018]; root of context hierarchy
INFO   | jvm 1    | 2018/08/03 22:12:24 | 2018-08-03 22:12:24.534  INFO 37392 --- [erSimpleAppMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/]}" onto java.lang.String com.xinwei.example.Index.instructionPage(org.springframework.ui.ModelMap)
INFO   | jvm 1    | 2018/08/03 22:12:24 | 2018-08-03 22:12:24.537  INFO 37392 --- [erSimpleAppMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/error],produces=[text/html]}" onto public org.springframework.web.servlet.ModelAndView org.springframework.boot.autoconfigure.web.BasicErrorController.errorHtml(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
INFO   | jvm 1    | 2018/08/03 22:12:24 | 2018-08-03 22:12:24.537  INFO 37392 --- [erSimpleAppMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/error]}" onto public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> org.springframework.boot.autoconfigure.web.BasicErrorController.error(javax.servlet.http.HttpServletRequest)
INFO   | jvm 1    | 2018/08/03 22:12:24 | 2018-08-03 22:12:24.558  INFO 37392 --- [erSimpleAppMain] o.s.w.s.handler.SimpleUrlHandlerMapping  : Mapped URL path [/webjars/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
INFO   | jvm 1    | 2018/08/03 22:12:24 | 2018-08-03 22:12:24.558  INFO 37392 --- [erSimpleAppMain] o.s.w.s.handler.SimpleUrlHandlerMapping  : Mapped URL path [/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
INFO   | jvm 1    | 2018/08/03 22:12:24 | 2018-08-03 22:12:24.597  INFO 37392 --- [erSimpleAppMain] o.s.w.s.handler.SimpleUrlHandlerMapping  : Mapped URL path [/**/favicon.ico] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
INFO   | jvm 1    | 2018/08/03 22:12:24 | 2018-08-03 22:12:24.772  INFO 37392 --- [erSimpleAppMain] o.s.ui.freemarker.SpringTemplateLoader   : SpringTemplateLoader for FreeMarker: using resource loader [org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@1b63b53f: startup date [Fri Aug 03 22:12:22 CST 2018]; root of context hierarchy] and template loader path [classpath:/templates/]
INFO   | jvm 1    | 2018/08/03 22:12:24 | 2018-08-03 22:12:24.773  INFO 37392 --- [erSimpleAppMain] o.s.w.s.v.f.FreeMarkerConfigurer         : ClassTemplateLoader for Spring macros added to FreeMarker configuration
INFO   | jvm 1    | 2018/08/03 22:12:24 | 2018-08-03 22:12:24.888  INFO 37392 --- [erSimpleAppMain] o.s.j.e.a.AnnotationMBeanExporter        : Registering beans for JMX exposure on startup
